Timestamp (UTC), Latitude, Longitude, Display Radius (Meters), Source, Device Tag, Platform, WiFi Results
2019-06-27T14:50:15.000Z,39.2718776,-107.0951726,3.084,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:17.000Z,39.2718741,-107.0952023,3.224,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:18.000Z,39.2718713,-107.0952181,3.155,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:19.000Z,39.2718672,-107.0952334,3.128,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:21.000Z,39.2718604,-107.0952494,3.16,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:22.000Z,39.2718574,-107.0952557,3.133,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:24.000Z,39.271851,-107.0952726,3.488,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:25.000Z,39.2718464,-107.0952847,3.416,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:27.000Z,39.2718382,-107.0953049,3.453,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:28.000Z,39.271835,-107.0953119,3.613,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:30.000Z,39.2718332,-107.0953166,3.79,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:31.000Z,39.271833,-107.095318,3.809,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:33.000Z,39.2718328,-107.0953147,3.794,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:35.000Z,39.2718302,-107.0953149,3.885,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:36.000Z,39.2718272,-107.0953183,4.162,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:38.000Z,39.2718191,-107.0953177,4.359,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:39.000Z,39.2718154,-107.0953145,4.389,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:41.000Z,39.2718081,-107.0953069,4.263,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:42.000Z,39.2718038,-107.0953056,4.215,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:44.000Z,39.2717887,-107.0953147,3.514,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:45.000Z,39.271781,-107.0953226,3.3,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:46.000Z,39.2717733,-107.0953317,3.215,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:48.000Z,39.2717581,-107.0953468,3.453,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:49.000Z,39.2717512,-107.0953532,3.854,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:51.000Z,39.2717332,-107.0953692,4.234,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:53.000Z,39.2717191,-107.0953862,3.848,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:54.000Z,39.2717136,-107.0953916,3.362,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:55.000Z,39.2717109,-107.095394,3.254,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:56.000Z,39.2717061,-107.095396,3.247,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:50:58.000Z,39.2716907,-107.0954018,3.459,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:00.000Z,39.2716712,-107.095415,3.414,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:01.000Z,39.2716637,-107.0954252,3.316,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:02.000Z,39.2716579,-107.0954346,3.279,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:04.000Z,39.2716462,-107.0954506,3.539,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:05.000Z,39.2716404,-107.0954568,3.921,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:07.000Z,39.2716281,-107.0954727,4.455,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:08.000Z,39.2716222,-107.0954822,4.587,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:10.000Z,39.2716147,-107.0954976,4.401,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:12.000Z,39.27161,-107.0955073,4.844,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:14.000Z,39.2716018,-107.0955108,4.586,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:16.000Z,39.2715918,-107.0955256,4.237,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:17.000Z,39.271589,-107.0955358,4.401,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:19.000Z,39.271582,-107.0955659,4.082,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:21.000Z,39.271573,-107.095589,4.071,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:23.000Z,39.2715582,-107.0956119,4.321,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:24.000Z,39.2715498,-107.0956234,4.36,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:25.000Z,39.271538,-107.0956382,4.071,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:27.000Z,39.2715192,-107.0956598,4.307,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:29.000Z,39.2715011,-107.0956833,4.36,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:30.000Z,39.2714943,-107.0956952,4.739,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:32.000Z,39.2714773,-107.0957252,4.935,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:34.000Z,39.2714593,-107.0957546,5.162,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:35.000Z,39.2714526,-107.0957663,5.497,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:37.000Z,39.2714392,-107.0957929,5.61,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:39.000Z,39.2714289,-107.0958089,4.908,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:40.000Z,39.2714241,-107.0958139,4.72,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:42.000Z,39.2714133,-107.0958288,4.671,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:44.000Z,39.2714016,-107.0958454,4.718,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:45.000Z,39.2713959,-107.0958527,4.514,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:46.000Z,39.2713915,-107.0958596,4.642,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:47.000Z,39.2713863,-107.0958695,4.863,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:49.000Z,39.2713743,-107.0958925,4.981,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:50.000Z,39.2713675,-107.0959038,4.984,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:52.000Z,39.2713483,-107.0959282,4.756,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:54.000Z,39.2713269,-107.0959544,4.514,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:55.000Z,39.27132,-107.0959646,4.702,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:57.000Z,39.2713051,-107.0959924,4.669,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:51:58.000Z,39.2712984,-107.0960069,4.78,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:00.000Z,39.2712888,-107.0960354,4.342,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:01.000Z,39.271285,-107.0960489,4.073,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:03.000Z,39.2712772,-107.0960817,3.896,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:04.000Z,39.2712731,-107.0961013,3.846,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:05.000Z,39.2712686,-107.0961255,3.453,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:07.000Z,39.2712603,-107.0961609,3.274,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:09.000Z,39.2712478,-107.0961938,3.174,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:11.000Z,39.2712365,-107.0962171,3.566,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:13.000Z,39.2712198,-107.0962396,3.267,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:14.000Z,39.271214,-107.0962437,3.558,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:15.000Z,39.2712068,-107.0962478,3.612,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:17.000Z,39.2711913,-107.09626,3.758,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:18.000Z,39.2711847,-107.0962684,3.766,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:20.000Z,39.2711743,-107.096285,3.848,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:22.000Z,39.2711622,-107.0963107,3.521,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:23.000Z,39.2711559,-107.0963244,3.375,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:24.000Z,39.2711496,-107.0963355,3.201,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:26.000Z,39.2711373,-107.0963491,3.88,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:28.000Z,39.2711169,-107.0963623,3.568,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:29.000Z,39.2711055,-107.0963672,3.56,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:30.000Z,39.2710982,-107.0963701,3.859,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:31.000Z,39.2710909,-107.0963732,3.788,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:33.000Z,39.2710707,-107.0963848,3.446,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:34.000Z,39.2710619,-107.0963905,3.378,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:36.000Z,39.2710402,-107.0964048,3.47,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:38.000Z,39.271029,-107.0964177,3.124,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:39.000Z,39.2710266,-107.0964238,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:40.000Z,39.2710228,-107.096429,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:42.000Z,39.2710115,-107.0964368,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:43.000Z,39.2710023,-107.0964402,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:45.000Z,39.2709801,-107.0964475,3.045,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:46.000Z,39.2709687,-107.0964495,3.13,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:48.000Z,39.2709455,-107.0964539,3.251,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:50.000Z,39.2709278,-107.0964594,3.546,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:52.000Z,39.2709117,-107.0964698,3.722,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:53.000Z,39.2709,-107.0964777,3.356,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:55.000Z,39.2708792,-107.0964927,3.215,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:57.000Z,39.2708548,-107.096508,3.023,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:52:59.000Z,39.2708282,-107.0965215,3.099,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:00.000Z,39.2708143,-107.0965275,3.173,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:02.000Z,39.2707892,-107.0965342,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:03.000Z,39.2707769,-107.0965371,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:04.000Z,39.2707649,-107.09654,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:05.000Z,39.2707515,-107.0965437,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:07.000Z,39.270726,-107.0965509,3.245,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:08.000Z,39.270712,-107.0965548,3.234,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:10.000Z,39.2706912,-107.0965598,3.12,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:12.000Z,39.2706825,-107.0965637,3.007,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:14.000Z,39.2706702,-107.0965633,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:15.000Z,39.2706618,-107.0965625,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:17.000Z,39.2706496,-107.0965617,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:18.000Z,39.2706461,-107.0965617,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:20.000Z,39.2706392,-107.0965604,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:22.000Z,39.270632,-107.0965587,3.053,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:24.000Z,39.2706277,-107.0965586,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:25.000Z,39.2706264,-107.0965591,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:26.000Z,39.2706254,-107.0965602,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:27.000Z,39.2706248,-107.0965615,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:28.000Z,39.2706241,-107.0965629,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:30.000Z,39.2706225,-107.0965651,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:31.000Z,39.2706216,-107.096566,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:33.000Z,39.2706203,-107.0965672,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:34.000Z,39.2706198,-107.0965676,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:36.000Z,39.2706192,-107.0965681,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:38.000Z,39.2706187,-107.0965687,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:40.000Z,39.2706173,-107.0965679,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:42.000Z,39.2706126,-107.0965633,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:44.000Z,39.270609,-107.0965591,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:45.000Z,39.2706079,-107.0965579,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:47.000Z,39.2706061,-107.0965564,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:48.000Z,39.2706044,-107.0965559,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:49.000Z,39.2705988,-107.0965532,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:51.000Z,39.2705846,-107.096549,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:53.000Z,39.2705729,-107.0965477,3.055,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:55.000Z,39.270561,-107.0965486,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:56.000Z,39.270557,-107.0965502,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:53:58.000Z,39.2705538,-107.0965522,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:00.000Z,39.2705526,-107.0965532,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:02.000Z,39.2705509,-107.0965541,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:03.000Z,39.2705499,-107.0965544,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:05.000Z,39.2705476,-107.0965541,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:06.000Z,39.2705466,-107.0965539,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:08.000Z,39.2705454,-107.0965535,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:09.000Z,39.2705451,-107.0965532,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:10.000Z,39.2705449,-107.096553,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:12.000Z,39.2705447,-107.0965526,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:13.000Z,39.2705446,-107.0965524,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:15.000Z,39.2705446,-107.0965522,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:17.000Z,39.2705412,-107.09655,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:19.000Z,39.2705275,-107.0965397,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:20.000Z,39.2705197,-107.0965326,3.164,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:22.000Z,39.2705137,-107.0965243,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:23.000Z,39.2705125,-107.0965224,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:25.000Z,39.2705099,-107.0965206,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:26.000Z,39.2705086,-107.0965208,3.011,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:28.000Z,39.2705068,-107.0965199,3.111,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:29.000Z,39.2705036,-107.0965169,3.075,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:30.000Z,39.2704949,-107.0965121,3.074,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:32.000Z,39.2704734,-107.0965027,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:33.000Z,39.2704646,-107.0964998,3.056,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:34.000Z,39.2704546,-107.0964972,3.178,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:36.000Z,39.2704322,-107.0964929,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:38.000Z,39.2704078,-107.0964928,3.091,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:40.000Z,39.2703837,-107.0964958,3.238,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:41.000Z,39.2703721,-107.0964952,3.286,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:42.000Z,39.270363,-107.096493,3.091,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:44.000Z,39.2703465,-107.0964899,3.055,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:45.000Z,39.2703362,-107.0964882,3.382,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:46.000Z,39.2703266,-107.0964885,3.377,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:48.000Z,39.2703114,-107.0964874,3.163,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:50.000Z,39.2703058,-107.0964891,3.184,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:52.000Z,39.2703056,-107.0964919,3.041,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:54.000Z,39.2703056,-107.0964944,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:56.000Z,39.2702988,-107.0964945,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:58.000Z,39.2702728,-107.0964904,3.025,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:54:59.000Z,39.270256,-107.0964897,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:01.000Z,39.2702215,-107.096485,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:03.000Z,39.2702003,-107.0964819,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:05.000Z,39.2701822,-107.0964839,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:06.000Z,39.2701724,-107.0964875,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:08.000Z,39.2701492,-107.0964977,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:09.000Z,39.2701409,-107.0965023,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:11.000Z,39.270132,-107.0965081,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:13.000Z,39.2701204,-107.0965131,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:14.000Z,39.2701127,-107.0965154,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:15.000Z,39.2701033,-107.0965177,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:17.000Z,39.2700822,-107.096524,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:18.000Z,39.2700723,-107.096527,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:19.000Z,39.2700619,-107.0965305,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:21.000Z,39.2700387,-107.0965396,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:23.000Z,39.2700205,-107.09655,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:25.000Z,39.2700057,-107.0965641,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:27.000Z,39.2699888,-107.096579,3.194,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:28.000Z,39.2699801,-107.0965852,3.238,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:30.000Z,39.2699617,-107.0965987,3.327,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:32.000Z,39.2699399,-107.096615,3.18,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:33.000Z,39.2699279,-107.0966254,3.036,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:35.000Z,39.2699066,-107.0966466,3.07,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:36.000Z,39.2698997,-107.0966581,3.297,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:38.000Z,39.2698898,-107.0966834,3.186,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:39.000Z,39.2698842,-107.0966984,3.045,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:41.000Z,39.269876,-107.096717,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:42.000Z,39.2698699,-107.0967219,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:44.000Z,39.2698526,-107.0967301,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:45.000Z,39.2698436,-107.0967354,3.048,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:47.000Z,39.2698265,-107.0967507,3.088,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:49.000Z,39.2698072,-107.0967653,3.01,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:51.000Z,39.269786,-107.0967752,3.211,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:53.000Z,39.2697698,-107.0967855,3.251,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:55.000Z,39.2697523,-107.0967952,3.202,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:56.000Z,39.2697413,-107.0967991,3.111,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:55:58.000Z,39.2697224,-107.0968033,3.266,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:56:00.000Z,39.269708,-107.0968098,3.254,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:56:02.000Z,39.2696902,-107.0968213,3.221,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:56:03.000Z,39.2696827,-107.0968246,3.474,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:56:04.000Z,39.2696745,-107.0968263,3.516,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T14:56:06.000Z,39.2696506,-107.0968312,3.284,fused,02:00:00:00:00:00,android/Google/Pixel 2,
